Timestamp,Source IP,Reason,Details
14:52:30,47.131.150.158,High Frequency,Count: 2418
14:52:30,192.168.1.2,High Frequency,Count: 3285
14:52:30,47.131.150.158,High Frequency,Count: 2419
14:52:30,192.168.1.2,High Frequency,Count: 3286
14:52:30,192.168.1.2,High Frequency,Count: 3287
14:52:30,47.131.150.158,High Frequency,Count: 2420
14:52:30,47.131.150.158,High Frequency,Count: 2421
14:52:30,192.168.1.2,High Frequency,Count: 3288
14:52:30,192.168.1.2,High Frequency,Count: 3289
14:52:30,192.168.1.2,High Frequency,Count: 3290
14:52:30,192.168.1.2,High Frequency,Count: 3291
14:52:30,47.131.150.158,High Frequency,Count: 2422
14:52:30,47.131.150.158,High Frequency,Count: 2423
14:52:30,47.131.150.158,High Frequency,Count: 2424
14:52:30,192.168.1.2,High Frequency,Count: 3292
14:52:30,192.168.1.2,High Frequency,Count: 3293
14:52:30,192.168.1.2,High Frequency,Count: 3294
14:52:30,192.168.1.2,High Frequency,Count: 3295
14:52:30,192.168.1.2,High Frequency,Count: 3296
14:52:30,192.168.1.2,High Frequency,Count: 3297
14:52:30,47.131.150.158,High Frequency,Count: 2425
14:52:30,47.131.150.158,High Frequency,Count: 2426
14:52:30,47.131.150.158,High Frequency,Count: 2427
14:52:30,192.168.1.2,High Frequency,Count: 3298
14:52:30,192.168.1.2,High Frequency,Count: 3299
14:52:30,192.168.1.2,High Frequency,Count: 3300
14:52:30,192.168.1.2,High Frequency,Count: 3301
14:52:30,192.168.1.2,High Frequency,Count: 3302
14:52:30,192.168.1.2,High Frequency,Count: 3303
14:52:30,192.168.1.2,High Frequency,Count: 3304
14:52:30,47.131.150.158,High Frequency,Count: 2428
14:52:30,192.168.1.2,High Frequency,Count: 3305
14:52:30,192.168.1.2,High Frequency,Count: 3306
14:52:30,47.131.150.158,High Frequency,Count: 2429
14:52:30,192.168.1.2,High Frequency,Count: 3307
14:52:30,192.168.1.2,High Frequency,Count: 3308
14:52:30,47.131.150.158,High Frequency,Count: 2430
14:52:30,47.131.150.158,High Frequency,Count: 2431
14:52:30,47.131.150.158,High Frequency,Count: 2432
14:52:30,47.131.150.158,High Frequency,Count: 2433
14:52:30,192.168.1.2,High Frequency,Count: 3309
14:52:30,192.168.1.2,High Frequency,Count: 3310
14:52:30,192.168.1.2,High Frequency,Count: 3311
14:52:30,192.168.1.2,High Frequency,Count: 3312
14:52:30,192.168.1.2,High Frequency,Count: 3313
14:52:30,192.168.1.2,High Frequency,Count: 3314
14:52:30,192.168.1.2,High Frequency,Count: 3315
14:52:30,192.168.1.2,High Frequency,Count: 3316
14:52:30,47.131.150.158,High Frequency,Count: 2434
14:52:30,47.131.150.158,High Frequency,Count: 2435
14:52:30,47.131.150.158,High Frequency,Count: 2436
14:52:30,47.131.150.158,High Frequency,Count: 2437
14:52:30,47.131.150.158,High Frequency,Count: 2438
14:52:30,47.131.150.158,High Frequency,Count: 2439
14:52:30,47.131.150.158,High Frequency,Count: 2440
14:52:30,47.131.150.158,High Frequency,Count: 2441
14:52:30,47.131.150.158,High Frequency,Count: 2442
14:52:30,47.131.150.158,High Frequency,Count: 2443
14:52:30,47.131.150.158,High Frequency,Count: 2444
14:52:30,47.131.150.158,High Frequency,Count: 2445
14:52:30,47.131.150.158,High Frequency,Count: 2446
14:52:30,192.168.1.2,High Frequency,Count: 3317
14:52:30,192.168.1.2,High Frequency,Count: 3318
14:52:30,192.168.1.2,High Frequency,Count: 3319
14:52:30,192.168.1.2,High Frequency,Count: 3320
14:52:30,192.168.1.2,High Frequency,Count: 3321
14:52:30,192.168.1.2,High Frequency,Count: 3322
14:52:30,192.168.1.2,High Frequency,Count: 3323
14:52:30,192.168.1.2,High Frequency,Count: 3324
14:52:30,192.168.1.2,High Frequency,Count: 3325
14:52:30,192.168.1.2,High Frequency,Count: 3326
14:52:30,192.168.1.2,High Frequency,Count: 3327
14:52:30,192.168.1.2,High Frequency,Count: 3328
14:52:30,192.168.1.2,High Frequency,Count: 3329
14:52:30,192.168.1.2,High Frequency,Count: 3330
14:52:30,192.168.1.2,High Frequency,Count: 3331
14:52:30,192.168.1.2,High Frequency,Count: 3332
14:52:30,192.168.1.2,High Frequency,Count: 3333
14:52:30,192.168.1.2,High Frequency,Count: 3334
14:52:30,192.168.1.2,High Frequency,Count: 3335
14:52:30,192.168.1.2,High Frequency,Count: 3336
14:52:30,192.168.1.2,High Frequency,Count: 3337
14:52:30,192.168.1.2,High Frequency,Count: 3338
14:52:30,192.168.1.2,High Frequency,Count: 3339
14:52:30,192.168.1.2,High Frequency,Count: 3340
14:52:30,192.168.1.2,High Frequency,Count: 3341
14:52:30,192.168.1.2,High Frequency,Count: 3342
14:52:30,47.131.150.158,High Frequency,Count: 2447
14:52:30,47.131.150.158,High Frequency,Count: 2448
14:52:30,47.131.150.158,High Frequency,Count: 2449
14:52:30,192.168.1.2,High Frequency,Count: 3343
14:52:30,192.168.1.2,High Frequency,Count: 3344
14:52:30,192.168.1.2,High Frequency,Count: 3345
14:52:30,192.168.1.2,High Frequency,Count: 3346
14:52:30,192.168.1.2,High Frequency,Count: 3347
14:52:30,192.168.1.2,High Frequency,Count: 3348
14:52:30,192.168.1.2,High Frequency,Count: 3349
14:52:30,192.168.1.2,High Frequency,Count: 3350
14:52:30,192.168.1.2,High Frequency,Count: 3351
14:52:30,192.168.1.2,High Frequency,Count: 3352
14:52:30,192.168.1.2,High Frequency,Count: 3353
14:52:30,192.168.1.2,High Frequency,Count: 3354
14:52:30,192.168.1.2,High Frequency,Count: 3355
14:52:30,47.131.150.158,High Frequency,Count: 2450
14:52:30,192.168.1.2,High Frequency,Count: 3356
14:52:30,192.168.1.2,High Frequency,Count: 3357
14:52:30,192.168.1.2,High Frequency,Count: 3358
14:52:30,192.168.1.2,High Frequency,Count: 3359
14:52:30,192.168.1.2,High Frequency,Count: 3360
14:52:30,47.131.150.158,High Frequency,Count: 2451
14:52:30,47.131.150.158,High Frequency,Count: 2452
14:52:30,192.168.1.2,High Frequency,Count: 3361
14:52:30,192.168.1.2,High Frequency,Count: 3362
14:52:30,192.168.1.2,High Frequency,Count: 3363
14:52:30,192.168.1.2,High Frequency,Count: 3364
14:52:30,192.168.1.2,High Frequency,Count: 3365
14:52:30,192.168.1.2,High Frequency,Count: 3366
14:52:30,192.168.1.2,High Frequency,Count: 3367
14:52:30,192.168.1.2,High Frequency,Count: 3368
14:52:30,47.131.150.158,High Frequency,Count: 2453
14:52:30,47.131.150.158,High Frequency,Count: 2454
14:52:30,192.168.1.2,High Frequency,Count: 3369
14:52:30,192.168.1.2,High Frequency,Count: 3370
14:52:30,192.168.1.2,High Frequency,Count: 3371
14:52:30,192.168.1.2,High Frequency,Count: 3372
14:52:30,192.168.1.2,High Frequency,Count: 3373
14:52:30,192.168.1.2,High Frequency,Count: 3374
14:52:30,192.168.1.2,High Frequency,Count: 3375
14:52:30,192.168.1.2,High Frequency,Count: 3376
14:52:30,47.131.150.158,High Frequency,Count: 2455
14:52:30,47.131.150.158,High Frequency,Count: 2456
14:52:30,192.168.1.2,High Frequency,Count: 3377
14:52:30,192.168.1.2,High Frequency,Count: 3378
14:52:30,192.168.1.2,High Frequency,Count: 3379
14:52:30,192.168.1.2,High Frequency,Count: 3380
14:52:30,192.168.1.2,High Frequency,Count: 3381
14:52:30,192.168.1.2,High Frequency,Count: 3382
14:52:30,192.168.1.2,High Frequency,Count: 3383
14:52:30,192.168.1.2,High Frequency,Count: 3384
14:52:30,47.131.150.158,High Frequency,Count: 2457
14:52:30,47.131.150.158,High Frequency,Count: 2458
14:52:30,47.131.150.158,High Frequency,Count: 2459
14:52:30,47.131.150.158,High Frequency,Count: 2460
14:52:30,47.131.150.158,High Frequency,Count: 2461
14:52:30,192.168.1.2,High Frequency,Count: 3385
14:52:30,192.168.1.2,High Frequency,Count: 3386
14:52:30,192.168.1.2,High Frequency,Count: 3387
14:52:30,192.168.1.2,High Frequency,Count: 3388
14:52:30,192.168.1.2,High Frequency,Count: 3389
14:52:30,192.168.1.2,High Frequency,Count: 3390
14:52:30,192.168.1.2,High Frequency,Count: 3391
14:52:30,192.168.1.2,High Frequency,Count: 3392
14:52:30,192.168.1.2,High Frequency,Count: 3393
14:52:30,192.168.1.2,High Frequency,Count: 3394
14:52:30,192.168.1.2,High Frequency,Count: 3395
14:52:30,192.168.1.2,High Frequency,Count: 3396
14:52:30,192.168.1.2,High Frequency,Count: 3397
14:52:30,192.168.1.2,High Frequency,Count: 3398
14:52:30,192.168.1.2,High Frequency,Count: 3399
14:52:30,192.168.1.2,High Frequency,Count: 3400
14:52:30,192.168.1.2,High Frequency,Count: 3401
14:52:30,192.168.1.2,High Frequency,Count: 3402
14:52:30,192.168.1.2,High Frequency,Count: 3403
14:52:30,192.168.1.2,High Frequency,Count: 3404
14:52:30,192.168.1.2,High Frequency,Count: 3405
14:52:30,192.168.1.2,High Frequency,Count: 3406
14:52:30,192.168.1.2,High Frequency,Count: 3407
14:52:30,192.168.1.2,High Frequency,Count: 3408
14:52:30,47.131.150.158,High Frequency,Count: 2462
14:52:30,192.168.1.2,High Frequency,Count: 3409
14:52:30,192.168.1.2,High Frequency,Count: 3410
14:52:30,192.168.1.2,High Frequency,Count: 3411
14:52:30,192.168.1.2,High Frequency,Count: 3412
14:52:30,47.131.150.158,High Frequency,Count: 2463
14:52:30,192.168.1.2,High Frequency,Count: 3413
14:52:30,192.168.1.2,High Frequency,Count: 3414
14:52:30,192.168.1.2,High Frequency,Count: 3415
14:52:30,192.168.1.2,High Frequency,Count: 3416
14:52:30,192.168.1.2,High Frequency,Count: 3417
14:52:30,47.131.150.158,High Frequency,Count: 2464
14:52:30,192.168.1.2,High Frequency,Count: 3418
14:52:30,192.168.1.2,High Frequency,Count: 3419
14:52:30,192.168.1.2,High Frequency,Count: 3420
14:52:30,192.168.1.2,High Frequency,Count: 3421
14:52:30,192.168.1.2,High Frequency,Count: 3422
14:52:30,192.168.1.2,High Frequency,Count: 3423
14:52:30,192.168.1.2,High Frequency,Count: 3424
14:52:30,192.168.1.2,High Frequency,Count: 3425
14:52:30,192.168.1.2,High Frequency,Count: 3426
14:52:30,192.168.1.2,High Frequency,Count: 3427
14:52:30,192.168.1.2,High Frequency,Count: 3428
14:52:30,192.168.1.2,High Frequency,Count: 3429
14:52:30,192.168.1.2,High Frequency,Count: 3430
14:52:30,192.168.1.2,High Frequency,Count: 3431
14:52:30,192.168.1.2,High Frequency,Count: 3432
14:52:30,192.168.1.2,High Frequency,Count: 3433
14:52:30,192.168.1.2,High Frequency,Count: 3434
14:52:30,47.131.150.158,High Frequency,Count: 2465
14:52:30,47.131.150.158,High Frequency,Count: 2466
14:52:30,192.168.1.2,High Frequency,Count: 3435
14:52:30,192.168.1.2,High Frequency,Count: 3436
14:52:30,192.168.1.2,High Frequency,Count: 3437
14:52:30,192.168.1.2,High Frequency,Count: 3438
14:52:30,47.131.150.158,High Frequency,Count: 2467
14:52:30,47.131.150.158,High Frequency,Count: 2468
14:52:30,192.168.1.2,High Frequency,Count: 3439
14:52:30,192.168.1.2,High Frequency,Count: 3440
14:52:30,192.168.1.2,High Frequency,Count: 3441
14:52:30,192.168.1.2,High Frequency,Count: 3442
14:52:30,192.168.1.2,High Frequency,Count: 3443
14:52:30,47.131.150.158,High Frequency,Count: 2469
14:52:30,47.131.150.158,High Frequency,Count: 2470
14:52:30,47.131.150.158,High Frequency,Count: 2471
14:52:30,47.131.150.158,High Frequency,Count: 2472
14:52:30,47.131.150.158,High Frequency,Count: 2473
14:52:30,47.131.150.158,High Frequency,Count: 2474
14:52:30,47.131.150.158,High Frequency,Count: 2475
14:52:30,47.131.150.158,High Frequency,Count: 2476
14:52:30,47.131.150.158,High Frequency,Count: 2477
14:52:30,47.131.150.158,High Frequency,Count: 2478
14:52:30,47.131.150.158,High Frequency,Count: 2479
14:52:30,47.131.150.158,High Frequency,Count: 2480
14:52:30,47.131.150.158,High Frequency,Count: 2481
14:52:30,47.131.150.158,High Frequency,Count: 2482
14:52:30,47.131.150.158,High Frequency,Count: 2483
14:52:30,47.131.150.158,High Frequency,Count: 2484
14:52:30,47.131.150.158,High Frequency,Count: 2485
14:52:30,47.131.150.158,High Frequency,Count: 2486
14:52:30,47.131.150.158,High Frequency,Count: 2487
14:52:30,47.131.150.158,High Frequency,Count: 2488
14:52:30,47.131.150.158,High Frequency,Count: 2489
14:52:30,47.131.150.158,High Frequency,Count: 2490
14:52:30,47.131.150.158,High Frequency,Count: 2491
14:52:30,47.131.150.158,High Frequency,Count: 2492
14:52:30,47.131.150.158,High Frequency,Count: 2493
14:52:30,47.131.150.158,High Frequency,Count: 2494
14:52:30,47.131.150.158,High Frequency,Count: 2495
14:52:30,47.131.150.158,High Frequency,Count: 2496
14:52:30,47.131.150.158,High Frequency,Count: 2497
14:52:30,47.131.150.158,High Frequency,Count: 2498
14:52:30,47.131.150.158,High Frequency,Count: 2499
14:52:30,47.131.150.158,High Frequency,Count: 2500
14:52:30,192.168.1.2,High Frequency,Count: 3444
14:52:30,192.168.1.2,High Frequency,Count: 3445
14:52:30,192.168.1.2,High Frequency,Count: 3446
14:52:30,192.168.1.2,High Frequency,Count: 3447
14:52:30,192.168.1.2,High Frequency,Count: 3448
14:52:30,192.168.1.2,High Frequency,Count: 3449
14:52:30,192.168.1.2,High Frequency,Count: 3450
14:52:30,192.168.1.2,High Frequency,Count: 3451
14:52:30,192.168.1.2,High Frequency,Count: 3452
14:52:30,192.168.1.2,High Frequency,Count: 3453
14:52:30,192.168.1.2,High Frequency,Count: 3454
14:52:30,192.168.1.2,High Frequency,Count: 3455
14:52:30,192.168.1.2,High Frequency,Count: 3456
14:52:30,192.168.1.2,High Frequency,Count: 3457
14:52:30,192.168.1.2,High Frequency,Count: 3458
14:52:30,192.168.1.2,High Frequency,Count: 3459
14:52:30,192.168.1.2,High Frequency,Count: 3460
14:52:30,192.168.1.2,High Frequency,Count: 3461
14:52:30,192.168.1.2,High Frequency,Count: 3462
14:52:30,192.168.1.2,High Frequency,Count: 3463
14:52:30,192.168.1.2,High Frequency,Count: 3464
14:52:30,192.168.1.2,High Frequency,Count: 3465
14:52:30,192.168.1.2,High Frequency,Count: 3466
14:52:30,192.168.1.2,High Frequency,Count: 3467
14:52:30,192.168.1.2,High Frequency,Count: 3468
14:52:30,192.168.1.2,High Frequency,Count: 3469
14:52:30,192.168.1.2,High Frequency,Count: 3470
14:52:30,192.168.1.2,High Frequency,Count: 3471
14:52:30,192.168.1.2,High Frequency,Count: 3472
14:52:30,47.131.150.158,High Frequency,Count: 2501
14:52:30,47.131.150.158,High Frequency,Count: 2502
14:52:30,47.131.150.158,High Frequency,Count: 2503
14:52:30,47.131.150.158,High Frequency,Count: 2504
14:52:30,47.131.150.158,High Frequency,Count: 2505
14:52:30,47.131.150.158,High Frequency,Count: 2506
14:52:30,47.131.150.158,High Frequency,Count: 2507
14:52:30,47.131.150.158,High Frequency,Count: 2508
14:52:30,47.131.150.158,High Frequency,Count: 2509
14:52:30,47.131.150.158,High Frequency,Count: 2510
14:52:30,47.131.150.158,High Frequency,Count: 2511
14:52:30,47.131.150.158,High Frequency,Count: 2512
14:52:30,47.131.150.158,High Frequency,Count: 2513
14:52:30,47.131.150.158,High Frequency,Count: 2514
14:52:30,47.131.150.158,High Frequency,Count: 2515
14:52:30,47.131.150.158,High Frequency,Count: 2516
14:52:30,47.131.150.158,High Frequency,Count: 2517
14:52:30,47.131.150.158,High Frequency,Count: 2518
14:52:30,47.131.150.158,High Frequency,Count: 2519
14:52:30,47.131.150.158,High Frequency,Count: 2520
14:52:30,47.131.150.158,High Frequency,Count: 2521
14:52:30,192.168.1.2,High Frequency,Count: 3473
14:52:30,192.168.1.2,High Frequency,Count: 3474
14:52:30,192.168.1.2,High Frequency,Count: 3475
14:52:30,192.168.1.2,High Frequency,Count: 3476
14:52:30,192.168.1.2,High Frequency,Count: 3477
14:52:30,192.168.1.2,High Frequency,Count: 3478
14:52:30,192.168.1.2,High Frequency,Count: 3479
14:52:30,192.168.1.2,High Frequency,Count: 3480
14:52:30,192.168.1.2,High Frequency,Count: 3481
14:52:30,192.168.1.2,High Frequency,Count: 3482
14:52:30,192.168.1.2,High Frequency,Count: 3483
14:52:30,192.168.1.2,High Frequency,Count: 3484
14:52:30,192.168.1.2,High Frequency,Count: 3485
14:52:30,192.168.1.2,High Frequency,Count: 3486
14:52:30,192.168.1.2,High Frequency,Count: 3487
14:52:30,192.168.1.2,High Frequency,Count: 3488
14:52:30,192.168.1.2,High Frequency,Count: 3489
14:52:30,192.168.1.2,High Frequency,Count: 3490
14:52:30,192.168.1.2,High Frequency,Count: 3491
14:52:30,192.168.1.2,High Frequency,Count: 3492
14:52:30,192.168.1.2,High Frequency,Count: 3493
14:52:30,192.168.1.2,High Frequency,Count: 3494
14:52:30,192.168.1.2,High Frequency,Count: 3495
14:52:30,192.168.1.2,High Frequency,Count: 3496
14:52:30,192.168.1.2,High Frequency,Count: 3497
14:52:30,192.168.1.2,High Frequency,Count: 3498
14:52:30,192.168.1.2,High Frequency,Count: 3499
14:52:30,192.168.1.2,High Frequency,Count: 3500
14:52:30,192.168.1.2,High Frequency,Count: 3501
14:52:30,192.168.1.2,High Frequency,Count: 3502
14:52:30,192.168.1.2,High Frequency,Count: 3503
14:52:30,192.168.1.2,High Frequency,Count: 3504
14:52:30,192.168.1.2,High Frequency,Count: 3505
14:52:30,192.168.1.2,High Frequency,Count: 3506
14:52:30,192.168.1.2,High Frequency,Count: 3507
14:52:30,192.168.1.2,High Frequency,Count: 3508
14:52:30,192.168.1.2,High Frequency,Count: 3509
14:52:30,192.168.1.2,High Frequency,Count: 3510
14:52:30,192.168.1.2,High Frequency,Count: 3511
14:52:30,192.168.1.2,High Frequency,Count: 3512
14:52:30,192.168.1.2,High Frequency,Count: 3513
14:52:30,192.168.1.2,High Frequency,Count: 3514
14:52:30,192.168.1.2,High Frequency,Count: 3515
14:52:30,192.168.1.2,High Frequency,Count: 3516
14:52:30,192.168.1.2,High Frequency,Count: 3517
14:52:30,192.168.1.2,High Frequency,Count: 3518
14:52:30,192.168.1.2,High Frequency,Count: 3519
14:52:30,192.168.1.2,High Frequency,Count: 3520
14:52:30,192.168.1.2,High Frequency,Count: 3521
14:52:30,192.168.1.2,High Frequency,Count: 3522
14:52:30,192.168.1.2,High Frequency,Count: 3523
14:52:30,192.168.1.2,High Frequency,Count: 3524
14:52:30,192.168.1.2,High Frequency,Count: 3525
14:52:30,192.168.1.2,High Frequency,Count: 3526
14:52:30,192.168.1.2,High Frequency,Count: 3527
14:52:30,192.168.1.2,High Frequency,Count: 3528
14:52:30,192.168.1.2,High Frequency,Count: 3529
14:52:30,192.168.1.2,High Frequency,Count: 3530
14:52:30,192.168.1.2,High Frequency,Count: 3531
14:52:30,192.168.1.2,High Frequency,Count: 3532
14:52:30,192.168.1.2,High Frequency,Count: 3533
14:52:30,192.168.1.2,High Frequency,Count: 3534
14:52:30,192.168.1.2,High Frequency,Count: 3535
14:52:30,192.168.1.2,High Frequency,Count: 3536
14:52:30,192.168.1.2,High Frequency,Count: 3537
14:52:30,192.168.1.2,High Frequency,Count: 3538
14:52:30,192.168.1.2,High Frequency,Count: 3539
14:52:30,192.168.1.2,High Frequency,Count: 3540
14:52:30,192.168.1.2,High Frequency,Count: 3541
14:52:30,192.168.1.2,High Frequency,Count: 3542
14:52:30,192.168.1.2,High Frequency,Count: 3543
14:52:30,192.168.1.2,High Frequency,Count: 3544
14:52:30,192.168.1.2,High Frequency,Count: 3545
14:52:30,192.168.1.2,High Frequency,Count: 3546
14:52:30,192.168.1.2,High Frequency,Count: 3547
14:52:30,192.168.1.2,High Frequency,Count: 3548
14:52:30,192.168.1.2,High Frequency,Count: 3549
14:52:30,192.168.1.2,High Frequency,Count: 3550
14:52:30,192.168.1.2,High Frequency,Count: 3551
14:52:30,192.168.1.2,High Frequency,Count: 3552
14:52:30,192.168.1.2,High Frequency,Count: 3553
14:52:30,192.168.1.2,High Frequency,Count: 3554
14:52:30,192.168.1.2,High Frequency,Count: 3555
14:52:30,192.168.1.2,High Frequency,Count: 3556
14:52:30,192.168.1.2,High Frequency,Count: 3557
14:52:30,192.168.1.2,High Frequency,Count: 3558
14:52:30,192.168.1.2,High Frequency,Count: 3559
14:52:30,192.168.1.2,High Frequency,Count: 3560
14:52:30,192.168.1.2,High Frequency,Count: 3561
14:52:30,192.168.1.2,High Frequency,Count: 3562
14:52:30,192.168.1.2,High Frequency,Count: 3563
14:52:30,192.168.1.2,High Frequency,Count: 3564
14:52:30,192.168.1.2,High Frequency,Count: 3565
14:52:30,192.168.1.2,High Frequency,Count: 3566
14:52:30,192.168.1.2,High Frequency,Count: 3567
14:52:30,192.168.1.2,High Frequency,Count: 3568
14:52:30,192.168.1.2,High Frequency,Count: 3569
14:52:30,192.168.1.2,High Frequency,Count: 3570
14:52:30,192.168.1.2,High Frequency,Count: 3571
14:52:30,192.168.1.2,High Frequency,Count: 3572
14:52:30,192.168.1.2,High Frequency,Count: 3573
14:52:30,192.168.1.2,High Frequency,Count: 3574
14:52:30,192.168.1.2,High Frequency,Count: 3575
14:52:30,192.168.1.2,High Frequency,Count: 3576
14:52:30,192.168.1.2,High Frequency,Count: 3577
14:52:30,192.168.1.2,High Frequency,Count: 3578
14:52:30,192.168.1.2,High Frequency,Count: 3579
14:52:30,192.168.1.2,High Frequency,Count: 3580
14:52:30,192.168.1.2,High Frequency,Count: 3581
14:52:30,192.168.1.2,High Frequency,Count: 3582
14:52:30,192.168.1.2,High Frequency,Count: 3583
14:52:30,192.168.1.2,High Frequency,Count: 3584
14:52:30,192.168.1.2,High Frequency,Count: 3585
14:52:30,192.168.1.2,High Frequency,Count: 3586
14:52:30,192.168.1.2,High Frequency,Count: 3587
14:52:30,192.168.1.2,High Frequency,Count: 3588
14:52:30,192.168.1.2,High Frequency,Count: 3589
14:52:30,192.168.1.2,High Frequency,Count: 3590
14:52:30,192.168.1.2,High Frequency,Count: 3591
14:52:30,192.168.1.2,High Frequency,Count: 3592
14:52:30,192.168.1.2,High Frequency,Count: 3593
14:52:30,192.168.1.2,High Frequency,Count: 3594
14:52:30,192.168.1.2,High Frequency,Count: 3595
14:52:30,192.168.1.2,High Frequency,Count: 3596
14:52:30,192.168.1.2,High Frequency,Count: 3597
14:52:30,192.168.1.2,High Frequency,Count: 3598
14:52:30,192.168.1.2,High Frequency,Count: 3599
14:52:30,192.168.1.2,High Frequency,Count: 3600
14:52:30,192.168.1.2,High Frequency,Count: 3601
14:52:30,192.168.1.2,High Frequency,Count: 3602
14:52:30,192.168.1.2,High Frequency,Count: 3603
14:52:30,192.168.1.2,High Frequency,Count: 3604
14:52:30,192.168.1.2,High Frequency,Count: 3605
14:52:30,192.168.1.2,High Frequency,Count: 3606
14:52:30,192.168.1.2,High Frequency,Count: 3607
14:52:30,192.168.1.2,High Frequency,Count: 3608
14:52:30,192.168.1.2,High Frequency,Count: 3609
14:52:30,192.168.1.2,High Frequency,Count: 3610
14:52:30,192.168.1.2,High Frequency,Count: 3611
14:52:30,192.168.1.2,High Frequency,Count: 3612
14:52:30,192.168.1.2,High Frequency,Count: 3613
14:52:30,192.168.1.2,High Frequency,Count: 3614
14:52:30,192.168.1.2,High Frequency,Count: 3615
14:52:30,192.168.1.2,High Frequency,Count: 3616
14:52:30,192.168.1.2,High Frequency,Count: 3617
14:52:30,192.168.1.2,High Frequency,Count: 3618
14:52:30,192.168.1.2,High Frequency,Count: 3619
14:52:30,192.168.1.2,High Frequency,Count: 3620
14:52:30,192.168.1.2,High Frequency,Count: 3621
14:52:31,192.168.1.2,High Frequency,Count: 3622
14:52:31,192.168.1.2,High Frequency,Count: 3623
14:52:31,192.168.1.2,High Frequency,Count: 3624
14:52:31,192.168.1.2,High Frequency,Count: 3625
14:52:31,192.168.1.2,High Frequency,Count: 3626
14:52:31,192.168.1.2,High Frequency,Count: 3627
14:52:31,192.168.1.2,High Frequency,Count: 3628
14:52:31,192.168.1.2,High Frequency,Count: 3629
14:52:31,192.168.1.2,High Frequency,Count: 3630
14:52:31,192.168.1.2,High Frequency,Count: 3631
14:52:31,192.168.1.2,High Frequency,Count: 3632
14:52:31,192.168.1.2,High Frequency,Count: 3633
14:52:31,192.168.1.2,High Frequency,Count: 3634
14:52:31,192.168.1.2,High Frequency,Count: 3635
14:52:31,192.168.1.2,High Frequency,Count: 3636
14:52:31,47.131.150.158,High Frequency,Count: 2522
14:52:31,192.168.1.2,High Frequency,Count: 3637
14:52:31,192.168.1.2,High Frequency,Count: 3638
14:52:31,192.168.1.2,High Frequency,Count: 3639
14:52:31,47.131.150.158,High Frequency,Count: 2523
14:52:31,47.131.150.158,High Frequency,Count: 2524
14:52:31,192.168.1.2,High Frequency,Count: 3640
14:52:31,192.168.1.2,High Frequency,Count: 3641
14:52:31,192.168.1.2,High Frequency,Count: 3642
14:52:31,192.168.1.2,High Frequency,Count: 3643
14:52:31,47.131.150.158,High Frequency,Count: 2525
14:52:31,192.168.1.2,High Frequency,Count: 3644
14:52:31,192.168.1.2,High Frequency,Count: 3645
14:52:31,47.131.150.158,High Frequency,Count: 2526
14:52:31,47.131.150.158,High Frequency,Count: 2527
14:52:31,47.131.150.158,High Frequency,Count: 2528
14:52:31,47.131.150.158,High Frequency,Count: 2529
14:52:31,47.131.150.158,High Frequency,Count: 2530
14:52:31,47.131.150.158,High Frequency,Count: 2531
14:52:31,47.131.150.158,High Frequency,Count: 2532
14:52:31,47.131.150.158,High Frequency,Count: 2533
14:52:31,47.131.150.158,High Frequency,Count: 2534
14:52:31,47.131.150.158,High Frequency,Count: 2535
14:52:31,47.131.150.158,High Frequency,Count: 2536
14:52:31,47.131.150.158,High Frequency,Count: 2537
14:52:31,47.131.150.158,High Frequency,Count: 2538
14:52:31,47.131.150.158,High Frequency,Count: 2539
14:52:31,47.131.150.158,High Frequency,Count: 2540
14:52:31,47.131.150.158,High Frequency,Count: 2541
14:52:31,192.168.1.2,High Frequency,Count: 3646
14:52:31,192.168.1.2,High Frequency,Count: 3647
14:52:31,192.168.1.2,High Frequency,Count: 3648
14:52:31,192.168.1.2,High Frequency,Count: 3649
14:52:31,192.168.1.2,High Frequency,Count: 3650
14:52:31,192.168.1.2,High Frequency,Count: 3651
14:52:31,192.168.1.2,High Frequency,Count: 3652
14:52:31,192.168.1.2,High Frequency,Count: 3653
14:52:31,192.168.1.2,High Frequency,Count: 3654
14:52:31,192.168.1.2,High Frequency,Count: 3655
14:52:31,192.168.1.2,High Frequency,Count: 3656
14:52:31,192.168.1.2,High Frequency,Count: 3657
14:52:31,192.168.1.2,High Frequency,Count: 3658
14:52:31,192.168.1.2,High Frequency,Count: 3659
14:52:31,192.168.1.2,High Frequency,Count: 3660
14:52:31,192.168.1.2,High Frequency,Count: 3661
14:52:31,192.168.1.2,High Frequency,Count: 3662
14:52:31,192.168.1.2,High Frequency,Count: 3663
14:52:31,192.168.1.2,High Frequency,Count: 3664
14:52:31,192.168.1.2,High Frequency,Count: 3665
14:52:31,192.168.1.2,High Frequency,Count: 3666
14:52:31,192.168.1.2,High Frequency,Count: 3667
14:52:31,192.168.1.2,High Frequency,Count: 3668
14:52:31,192.168.1.2,High Frequency,Count: 3669
14:52:31,192.168.1.2,High Frequency,Count: 3670
14:52:31,192.168.1.2,High Frequency,Count: 3671
14:52:31,192.168.1.2,High Frequency,Count: 3672
14:52:31,192.168.1.2,High Frequency,Count: 3673
14:52:31,192.168.1.2,High Frequency,Count: 3674
14:52:31,192.168.1.2,High Frequency,Count: 3675
14:52:31,192.168.1.2,High Frequency,Count: 3676
14:52:31,192.168.1.2,High Frequency,Count: 3677
